context_input,accelerate,boost,dash,stay,turn_left_111,turn_left_15,turn_left_20,turn_left_22,turn_left_23,turn_left_24,turn_left_26,turn_left_27,turn_left_28,turn_left_29,turn_left_30,turn_left_31,turn_left_32,turn_left_33,turn_left_34,turn_left_36,turn_left_37,turn_left_38,turn_left_40,turn_left_41,turn_left_42,turn_left_43,turn_left_44,turn_left_45,turn_left_46,turn_left_47,turn_left_48,turn_left_50,turn_left_51,turn_left_52,turn_left_54,turn_left_56,turn_left_57,turn_left_58,turn_left_59,turn_left_60,turn_left_62,turn_left_64,turn_left_65,turn_left_67,turn_left_69,turn_left_70,turn_left_71,turn_left_72,turn_left_73,turn_left_75,turn_left_76,turn_left_77,turn_left_82,turn_left_84,turn_left_86,turn_left_87,turn_left_90,turn_right_131,turn_right_15,turn_right_37,turn_right_45,turn_right_56,turn_right_90
"Enemy is 0.93 meters ahead, angle 16.3 degrees, edge distance 2.5, center distance 0.12, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 1.37 meters ahead, angle 24.8 degrees, edge distance 2.5, center distance 0.42, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.15 meters ahead, angle -132.1 degrees, edge distance 2.36, center distance 2.65, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 1.37 meters ahead, angle 24.8 degrees, edge distance 2.5, center distance 0.42, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.15 meters ahead, angle -132.1 degrees, edge distance 2.36, center distance 2.65, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.35 meters ahead, angle -19.8 degrees, edge distance 4.31, center distance 0.65, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.15 meters ahead, angle -132.1 degrees, edge distance 2.36, center distance 2.65, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.35 meters ahead, angle -19.8 degrees, edge distance 4.31, center distance 0.65, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.96 meters ahead, angle 92.7 degrees, edge distance 0.37, center distance 1.36, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 1.35 meters ahead, angle -19.8 degrees, edge distance 4.31, center distance 0.65, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.96 meters ahead, angle 92.7 degrees, edge distance 0.37, center distance 1.36, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.27 meters ahead, angle 49.7 degrees, edge distance 4.09, center distance 3.86, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.96 meters ahead, angle 92.7 degrees, edge distance 0.37, center distance 1.36, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.27 meters ahead, angle 49.7 degrees, edge distance 4.09, center distance 3.86, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.17 meters ahead, angle -162.3 degrees, edge distance 3.72, center distance 2.88, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.27 meters ahead, angle 49.7 degrees, edge distance 4.09, center distance 3.86, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.17 meters ahead, angle -162.3 degrees, edge distance 3.72, center distance 2.88, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.64 meters ahead, angle -4.5 degrees, edge distance 2.21, center distance 1.33, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.17 meters ahead, angle -162.3 degrees, edge distance 3.72, center distance 2.88, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.64 meters ahead, angle -4.5 degrees, edge distance 2.21, center distance 1.33, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.6 meters ahead, angle 148.5 degrees, edge distance 4.01, center distance 2.31, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.64 meters ahead, angle -4.5 degrees, edge distance 2.21, center distance 1.33, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.6 meters ahead, angle 148.5 degrees, edge distance 4.01, center distance 2.31, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.02 meters ahead, angle 119.2 degrees, edge distance 3.24, center distance 0.64, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.6 meters ahead, angle 148.5 degrees, edge distance 4.01, center distance 2.31, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.02 meters ahead, angle 119.2 degrees, edge distance 3.24, center distance 0.64, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 2.13 meters ahead, angle 152.1 degrees, edge distance 3.62, center distance 1.63, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.02 meters ahead, angle 119.2 degrees, edge distance 3.24, center distance 0.64, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 2.13 meters ahead, angle 152.1 degrees, edge distance 3.62, center distance 1.63, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.42 meters ahead, angle 62.4 degrees, edge distance 4.78, center distance 1.48, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.13 meters ahead, angle 152.1 degrees, edge distance 3.62, center distance 1.63, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.42 meters ahead, angle 62.4 degrees, edge distance 4.78, center distance 1.48, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 2.45 meters ahead, angle -10.4 degrees, edge distance 1.1, center distance 3.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.42 meters ahead, angle 62.4 degrees, edge distance 4.78, center distance 1.48, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 2.45 meters ahead, angle -10.4 degrees, edge distance 1.1, center distance 3.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.17 meters ahead, angle -109.2 degrees, edge distance 3.65, center distance 2.88, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.45 meters ahead, angle -10.4 degrees, edge distance 1.1, center distance 3.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.17 meters ahead, angle -109.2 degrees, edge distance 3.65, center distance 2.88, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.93 meters ahead, angle -3.2 degrees, edge distance 0.53, center distance 4.16, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 0.17 meters ahead, angle -109.2 degrees, edge distance 3.65, center distance 2.88, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.93 meters ahead, angle -3.2 degrees, edge distance 0.53, center distance 4.16, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.91 meters ahead, angle 73.6 degrees, edge distance 0.36, center distance 3.79, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.93 meters ahead, angle -3.2 degrees, edge distance 0.53, center distance 4.16, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 1.91 meters ahead, angle 73.6 degrees, edge distance 0.36, center distance 3.79, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.4 meters ahead, angle 122.0 degrees, edge distance 4.06, center distance 3.01, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.91 meters ahead, angle 73.6 degrees, edge distance 0.36, center distance 3.79, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.4 meters ahead, angle 122.0 degrees, edge distance 4.06, center distance 3.01, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.84 meters ahead, angle -122.6 degrees, edge distance 3.34, center distance 2.05, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.4 meters ahead, angle 122.0 degrees, edge distance 4.06, center distance 3.01, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.84 meters ahead, angle -122.6 degrees, edge distance 3.34, center distance 2.05, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 2.17 meters ahead, angle -139.1 degrees, edge distance 4.5, center distance 2.96, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.84 meters ahead, angle -122.6 degrees, edge distance 3.34, center distance 2.05, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 2.17 meters ahead, angle -139.1 degrees, edge distance 4.5, center distance 2.96, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.17 meters ahead, angle 87.9 degrees, edge distance 3.49, center distance 4.61, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.17 meters ahead, angle -139.1 degrees, edge distance 4.5, center distance 2.96, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.17 meters ahead, angle 87.9 degrees, edge distance 3.49, center distance 4.61, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.02 meters ahead, angle 43.3 degrees, edge distance 1.98, center distance 0.45, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.17 meters ahead, angle 87.9 degrees, edge distance 3.49, center distance 4.61, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.02 meters ahead, angle 43.3 degrees, edge distance 1.98, center distance 0.45, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.35 meters ahead, angle 50.3 degrees, edge distance 3.12, center distance 3.0, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.02 meters ahead, angle 43.3 degrees, edge distance 1.98, center distance 0.45, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.35 meters ahead, angle 50.3 degrees, edge distance 3.12, center distance 3.0, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.42 meters ahead, angle -84.6 degrees, edge distance 0.94, center distance 2.36, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.35 meters ahead, angle 50.3 degrees, edge distance 3.12, center distance 3.0, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.42 meters ahead, angle -84.6 degrees, edge distance 0.94, center distance 2.36, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.65 meters ahead, angle 32.5 degrees, edge distance 0.98, center distance 1.14, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.42 meters ahead, angle -84.6 degrees, edge distance 0.94, center distance 2.36, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.65 meters ahead, angle 32.5 degrees, edge distance 0.98, center distance 1.14, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.64 meters ahead, angle -19.8 degrees, edge distance 0.93, center distance 2.48, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.65 meters ahead, angle 32.5 degrees, edge distance 0.98, center distance 1.14, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.64 meters ahead, angle -19.8 degrees, edge distance 0.93, center distance 2.48, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.2 meters ahead, angle -53.1 degrees, edge distance 4.71, center distance 3.7, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.64 meters ahead, angle -19.8 degrees, edge distance 0.93, center distance 2.48, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.2 meters ahead, angle -53.1 degrees, edge distance 4.71, center distance 3.7, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 0.88 meters ahead, angle -131.7 degrees, edge distance 1.71, center distance 1.28, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 0.2 meters ahead, angle -53.1 degrees, edge distance 4.71, center distance 3.7, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 0.88 meters ahead, angle -131.7 degrees, edge distance 1.71, center distance 1.28, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.44 meters ahead, angle -27.8 degrees, edge distance 0.46, center distance 3.75, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.88 meters ahead, angle -131.7 degrees, edge distance 1.71, center distance 1.28, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.44 meters ahead, angle -27.8 degrees, edge distance 0.46, center distance 3.75, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.45 meters ahead, angle 175.2 degrees, edge distance 3.34, center distance 4.21, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.44 meters ahead, angle -27.8 degrees, edge distance 0.46, center distance 3.75, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.45 meters ahead, angle 175.2 degrees, edge distance 3.34, center distance 4.21, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.15 meters ahead, angle -150.9 degrees, edge distance 2.12, center distance 2.94, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.45 meters ahead, angle 175.2 degrees, edge distance 3.34, center distance 4.21, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.15 meters ahead, angle -150.9 degrees, edge distance 2.12, center distance 2.94, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.35 meters ahead, angle -10.4 degrees, edge distance 4.62, center distance 3.34, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.15 meters ahead, angle -150.9 degrees, edge distance 2.12, center distance 2.94, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.35 meters ahead, angle -10.4 degrees, edge distance 4.62, center distance 3.34, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.99 meters ahead, angle 70.9 degrees, edge distance 2.55, center distance 0.68, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 2.35 meters ahead, angle -10.4 degrees, edge distance 4.62, center distance 3.34, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 1.99 meters ahead, angle 70.9 degrees, edge distance 2.55, center distance 0.68, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.26 meters ahead, angle -155.4 degrees, edge distance 3.75, center distance 0.02, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 1.99 meters ahead, angle 70.9 degrees, edge distance 2.55, center distance 0.68, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.26 meters ahead, angle -155.4 degrees, edge distance 3.75, center distance 0.02, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 1.92 meters ahead, angle 146.3 degrees, edge distance 4.72, center distance 2.72, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.26 meters ahead, angle -155.4 degrees, edge distance 3.75, center distance 0.02, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 1.92 meters ahead, angle 146.3 degrees, edge distance 4.72, center distance 2.72, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.21 meters ahead, angle -42.2 degrees, edge distance 2.7, center distance 1.18, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
